pxd	run	source_parquet	tissue	confidence	tissue_2	confidence_2	tissue_3	confidence_3	tissue_4	confidence_4	tissue_5	confidence_5
PXD008012	20131217_OR8_RP_HP_C5	sample_nsaf_matrix.parquet	Bone marrow	0.1863	Testis	0.1024	Lung	0.0667	Placenta	0.0532	Ovary	0.0408
PXD008012	20131217_OR8_RP_HP_C5_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1472	Testis	0.1066	Lung	0.0662	Placenta	0.0574	Salivary gland	0.05
PXD008012	20131217_OR8_RP_HP_C5b	sample_nsaf_matrix.parquet	Bone marrow	0.1695	Lung	0.0888	Testis	0.0863	Brain	0.0473	Kidney	0.0415
PXD008012	20131217_OR8_RP_HP_C5b_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1881	Testis	0.0813	Lung	0.0813	Brain	0.045	B-cells	0.0395
PXD008012	20131217_OR8_RP_HP_C5c	sample_nsaf_matrix.parquet	Bone marrow	0.1472	Testis	0.1207	Lung	0.092	Kidney	0.0587	Ovary	0.0483
PXD008012	20131217_OR8_RP_HP_C6	sample_nsaf_matrix.parquet	Bone marrow	0.1368	Lung	0.0871	Esophagus	0.0782	Testis	0.0659	Ovary	0.0572
PXD008012	20131217_OR8_RP_HP_C6_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1138	Lung	0.0737	Testis	0.07	Ovary	0.0665	Esophagus	0.0641
PXD008012	20131217_OR8_RP_HP_C6b	sample_nsaf_matrix.parquet	Kidney	0.1192	Bone marrow	0.119	Lung	0.1002	Urinary bladder	0.0849	Testis	0.0625
PXD008012	20131217_OR8_RP_HP_C6b_rr	sample_nsaf_matrix.parquet	Lung	0.113	Kidney	0.1026	Bone marrow	0.0996	Testis	0.0911	Urinary bladder	0.073
PXD008012	20131217_OR8_RP_HP_C7_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1561	Testis	0.0919	Lung	0.0798	Kidney	0.046	Endometrium	0.0452
PXD008012	20131217_OR8_RP_HP_C7b	sample_nsaf_matrix.parquet	Bone marrow	0.1548	Testis	0.1133	Lung	0.0876	Kidney	0.0481	Urinary bladder	0.0474
PXD008012	20131217_OR8_RP_HP_C8_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1915	Testis	0.1169	Lung	0.0723	Spleen	0.0424	B-cells	0.0389
PXD008012	20131217_OR8_RP_HP_C8b	sample_nsaf_matrix.parquet	Bone marrow	0.1871	Testis	0.092	Lung	0.078	Brain	0.0465	Monocytes	0.0434
PXD008012	20131217_OR8_RP_HP_C8b_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1711	Testis	0.0986	Lung	0.0846	Monocytes	0.0517	Brain	0.0506
PXD008012	20131217_OR8_RP_HP_C9	sample_nsaf_matrix.parquet	Bone marrow	0.1957	Testis	0.1064	Lung	0.0807	Kidney	0.0557	Brain	0.0482
PXD008012	20131217_OR8_RP_HP_C9_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1477	Testis	0.0926	Lung	0.0762	Endometrium	0.0565	Urinary bladder	0.0507
PXD008012	20131217_OR8_RP_HP_C9b	sample_nsaf_matrix.parquet	Bone marrow	0.1646	Testis	0.1038	Lung	0.0814	Kidney	0.0559	Urinary bladder	0.0398
PXD008012	20131217_OR8_RP_HP_C9b_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1859	Testis	0.0822	Lung	0.0771	Brain	0.0645	Monocytes	0.044
PXD008012	20140108_OR8_RP_HP_B10A	sample_nsaf_matrix.parquet	Bone marrow	0.105	Lung	0.0736	Testis	0.0723	Lymph node	0.0574	Endometrium	0.0557
PXD008012	20140108_OR8_RP_HP_B12A	sample_nsaf_matrix.parquet	Bone marrow	0.1568	Lung	0.0866	Testis	0.0656	Lymph node	0.0475	Monocytes	0.0447
PXD008012	20140108_OR8_RP_HP_B14A	sample_nsaf_matrix.parquet	Bone marrow	0.1173	Lung	0.0898	Testis	0.0849	Appendix	0.055	Ovary	0.0508
PXD008012	20140108_OR8_RP_HP_B16A	sample_nsaf_matrix.parquet	Bone marrow	0.1054	Ovary	0.0855	Lung	0.0848	Testis	0.0644	Lymph node	0.0439
PXD008012	20140108_OR8_RP_HP_B17A	sample_nsaf_matrix.parquet	Bone marrow	0.1141	Lung	0.0874	Testis	0.0734	Kidney	0.0503	Brain	0.0477
PXD008012	20140108_OR8_RP_HP_B18A	sample_nsaf_matrix.parquet	Bone marrow	0.1396	Lung	0.0853	Testis	0.0737	Endometrium	0.0481	Ovary	0.0459
PXD008012	20140108_OR8_RP_HP_B19A	sample_nsaf_matrix.parquet	Bone marrow	0.1495	Ovary	0.0964	Testis	0.0837	Lung	0.0836	Kidney	0.0566
PXD008012	20140108_OR8_RP_HP_B20A	sample_nsaf_matrix.parquet	Bone marrow	0.104	Lung	0.0859	Testis	0.068	Endometrium	0.0613	Lymph node	0.0569
PXD008012	20140108_OR8_RP_HP_B21A	sample_nsaf_matrix.parquet	Bone marrow	0.1443	Lung	0.0867	Testis	0.0833	Lymph node	0.0504	Brain	0.0479
PXD008012	20140108_OR8_RP_HP_B2B	sample_nsaf_matrix.parquet	Bone marrow	0.1242	Lung	0.0872	Kidney	0.0616	Testis	0.0565	Lymph node	0.0558
PXD008012	20140108_OR8_RP_HP_B35A	sample_nsaf_matrix.parquet	Bone marrow	0.1129	Lung	0.0838	Testis	0.0679	Brain	0.053	Endometrium	0.052
PXD008012	20140108_OR8_RP_HP_B36A	sample_nsaf_matrix.parquet	Bone marrow	0.1278	Testis	0.0809	Lung	0.0807	Esophagus	0.0692	Ovary	0.0622
PXD008012	20140108_OR8_RP_HP_B38A	sample_nsaf_matrix.parquet	Bone marrow	0.1173	Lung	0.0731	Testis	0.0699	Heart	0.0672	Kidney	0.0533
PXD008012	20140108_OR8_RP_HP_B39A	sample_nsaf_matrix.parquet	Bone marrow	0.1515	Lung	0.0875	Testis	0.0625	Brain	0.0553	Endometrium	0.0445
PXD008012	20140108_OR8_RP_HP_B3A	sample_nsaf_matrix.parquet	Bone marrow	0.1478	Lung	0.0825	Testis	0.0626	Ovary	0.0582	Lymph node	0.0478
PXD008012	20140108_OR8_RP_HP_B3B	sample_nsaf_matrix.parquet	Bone marrow	0.102	Lung	0.0836	Testis	0.0779	Kidney	0.0576	Brain	0.0502
PXD008012	20140108_OR8_RP_HP_B42A	sample_nsaf_matrix.parquet	Ovary	0.1197	Lung	0.0877	Testis	0.0625	Bone marrow	0.0615	Lymph node	0.0493
PXD008012	20140108_OR8_RP_HP_B5A	sample_nsaf_matrix.parquet	Bone marrow	0.1494	Testis	0.0768	Lung	0.0746	Ovary	0.0604	Brain	0.0487
PXD008012	20140108_OR8_RP_HP_B6A	sample_nsaf_matrix.parquet	Bone marrow	0.1214	Lung	0.0823	Ovary	0.0608	Heart	0.0598	Lymph node	0.0563
PXD008012	20140108_OR8_RP_HP_B6B	sample_nsaf_matrix.parquet	Bone marrow	0.1341	Lung	0.0872	Ovary	0.0671	Testis	0.0586	Lymph node	0.0495
PXD008012	20140108_OR8_RP_HP_B7A	sample_nsaf_matrix.parquet	Bone marrow	0.14	Lung	0.0973	Testis	0.0609	Endometrium	0.0504	Lymph node	0.0501
PXD008012	20140108_OR8_RP_HP_B7B	sample_nsaf_matrix.parquet	Bone marrow	0.1071	Lung	0.0747	Testis	0.067	Colon	0.0631	Stomach	0.059
PXD008012	20140108_OR8_RP_HP_B8A	sample_nsaf_matrix.parquet	Lung	0.1024	Bone marrow	0.0842	Testis	0.0701	Ovary	0.0599	Lymph node	0.0544
PXD008012	20140108_OR8_RP_HP_B8B	sample_nsaf_matrix.parquet	Bone marrow	0.1401	Lung	0.0956	Testis	0.0755	Ovary	0.0469	Brain	0.0446
PXD008012	20140108_OR8_RP_HP_B9A	sample_nsaf_matrix.parquet	Bone marrow	0.1051	Testis	0.0881	Lung	0.0876	Ovary	0.0674	Brain	0.0502
PXD008012	20140113_OR8_RP_HP_B10B	sample_nsaf_matrix.parquet	Bone marrow	0.1315	Lung	0.0766	Testis	0.0707	Heart	0.0597	Ovary	0.049
PXD008012	20140113_OR8_RP_HP_B13B_rr	sample_nsaf_matrix.parquet	Ovary	0.1239	Bone marrow	0.0794	Testis	0.0694	Lung	0.0678	Esophagus	0.0611
PXD008012	20140113_OR8_RP_HP_B14A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1153	Lung	0.0904	Testis	0.0805	Lymph node	0.056	Appendix	0.0531
PXD008012	20140113_OR8_RP_HP_B14B	sample_nsaf_matrix.parquet	Ovary	0.1178	Bone marrow	0.089	Lung	0.0778	Endometrium	0.0552	Testis	0.0547
PXD008012	20140113_OR8_RP_HP_B15B	sample_nsaf_matrix.parquet	Bone marrow	0.1334	Lung	0.087	Testis	0.0816	Ovary	0.0655	Esophagus	0.0463
PXD008012	20140113_OR8_RP_HP_B16A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1242	Testis	0.082	Ovary	0.0789	Lung	0.0777	Brain	0.0481
PXD008012	20140113_OR8_RP_HP_B17B	sample_nsaf_matrix.parquet	Bone marrow	0.1084	Lung	0.0941	Testis	0.0647	Lymph node	0.0546	Endometrium	0.0542
PXD008012	20140113_OR8_RP_HP_B17B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1469	Lung	0.0964	Testis	0.0591	Lymph node	0.0461	Endometrium	0.0456
PXD008012	20140113_OR8_RP_HP_B18A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1218	Lung	0.0845	Testis	0.07	Pituitary gland	0.0564	Stomach	0.041
PXD008012	20140113_OR8_RP_HP_B18B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1333	Lung	0.0911	Testis	0.0738	Endometrium	0.0514	Brain	0.0506
PXD008012	20140113_OR8_RP_HP_B19A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1378	Lung	0.0873	Testis	0.0714	Ovary	0.0632	Brain	0.0599
PXD008012	20140113_OR8_RP_HP_B19C	sample_nsaf_matrix.parquet	Bone marrow	0.1471	Ovary	0.0843	Testis	0.0797	Lung	0.0792	Kidney	0.0509
PXD008012	20140113_OR8_RP_HP_B19C_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1675	Lung	0.0855	Testis	0.0808	Ovary	0.0581	Kidney	0.0496
PXD008012	20140113_OR8_RP_HP_B1B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1076	Lung	0.0828	Testis	0.076	Lymph node	0.065	Ovary	0.0505
PXD008012	20140113_OR8_RP_HP_B20C	sample_nsaf_matrix.parquet	Bone marrow	0.1172	Lung	0.0836	Testis	0.0656	Lymph node	0.0536	Ovary	0.0532
PXD008012	20140113_OR8_RP_HP_B20C_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1332	Lung	0.1033	Testis	0.0668	Urinary bladder	0.0614	Lymph node	0.0452
PXD008012	20140113_OR8_RP_HP_B21A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1365	Testis	0.0789	Lung	0.0765	Ovary	0.0603	Kidney	0.0567
PXD008012	20140113_OR8_RP_HP_B21B	sample_nsaf_matrix.parquet	Bone marrow	0.1182	Lung	0.0789	Testis	0.0664	Ovary	0.0635	Prostate	0.0491
PXD008012	20140113_OR8_RP_HP_B21B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1792	Testis	0.079	Lung	0.0756	Placenta	0.0488	Brain	0.0476
PXD008012	20140113_OR8_RP_HP_B2A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1468	Lung	0.0889	Testis	0.0638	Kidney	0.0547	Lymph node	0.0509
PXD008012	20140113_OR8_RP_HP_B35A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1216	Lung	0.0745	Endometrium	0.0709	Testis	0.0706	Kidney	0.0665
PXD008012	20140113_OR8_RP_HP_B37A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1337	Testis	0.0693	Lung	0.0691	Endometrium	0.0582	Ovary	0.0549
PXD008012	20140113_OR8_RP_HP_B38A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1258	Endometrium	0.0867	Lung	0.0697	Heart	0.0612	Ovary	0.0584
PXD008012	20140113_OR8_RP_HP_B39A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1373	Lung	0.0914	Testis	0.0807	Lymph node	0.0494	Monocytes	0.0486
PXD008012	20140113_OR8_RP_HP_B3A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1234	Lung	0.0869	Testis	0.0778	Ovary	0.0564	Brain	0.0497
PXD008012	20140113_OR8_RP_HP_B3B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1318	Lung	0.0813	Testis	0.0754	Brain	0.0542	Ovary	0.049
PXD008012	20140113_OR8_RP_HP_B42A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1257	Lung	0.0995	Testis	0.0691	Ovary	0.0604	Endometrium	0.0488
PXD008012	20140113_OR8_RP_HP_B43A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1232	Ovary	0.0752	Lung	0.0716	Testis	0.0672	Endometrium	0.057
PXD008012	20140113_OR8_RP_HP_B43B	sample_nsaf_matrix.parquet	Bone marrow	0.1311	Lung	0.0907	Ovary	0.0736	Testis	0.0655	Kidney	0.0483
PXD008012	20140113_OR8_RP_HP_B43B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1249	Lung	0.0884	Ovary	0.0776	Testis	0.0646	Kidney	0.0558
PXD008012	20140113_OR8_RP_HP_B44A	sample_nsaf_matrix.parquet	Esophagus	0.1179	Ovary	0.0912	Bone marrow	0.0813	Lung	0.0747	Testis	0.065
PXD008012	20140113_OR8_RP_HP_B44A_rr	sample_nsaf_matrix.parquet	Esophagus	0.1167	Bone marrow	0.1056	Lung	0.081	Testis	0.0598	Ovary	0.0592
PXD008012	20140113_OR8_RP_HP_B45A	sample_nsaf_matrix.parquet	Esophagus	0.1195	Ovary	0.0926	Bone marrow	0.0923	Lung	0.0741	Testis	0.0578
PXD008012	20140113_OR8_RP_HP_B45A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1006	Lung	0.0864	Ovary	0.0823	Esophagus	0.0761	Urinary bladder	0.0674
PXD008012	20140113_OR8_RP_HP_B47A	sample_nsaf_matrix.parquet	Bone marrow	0.1415	Lung	0.0891	Ovary	0.0828	Testis	0.0559	Esophagus	0.0493
PXD008012	20140113_OR8_RP_HP_B5A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1644	Lung	0.0851	Testis	0.0658	Ovary	0.0587	Endometrium	0.0516
PXD008012	20140113_OR8_RP_HP_B5B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1371	Lung	0.0857	Testis	0.0779	Ovary	0.0719	B-cells	0.0446
PXD008012	20140113_OR8_RP_HP_B6B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1186	Lung	0.0832	Testis	0.0587	Kidney	0.0535	Ovary	0.0528
PXD008012	20140113_OR8_RP_HP_B7A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1261	Lung	0.0969	Testis	0.0804	Ovary	0.0592	Endometrium	0.0465
PXD008012	20140113_OR8_RP_HP_B7C_rr	sample_nsaf_matrix.parquet	Bone marrow	0.158	Lung	0.0765	Colon	0.0643	Testis	0.0596	Ovary	0.059
PXD008012	20140113_OR8_RP_HP_B8A_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1168	Lung	0.0862	Testis	0.0731	Ovary	0.0514	Endometrium	0.0504
PXD008012	20140113_OR8_RP_HP_B8B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1256	Lung	0.0738	Ovary	0.0665	Testis	0.0647	Kidney	0.0631
PXD008012	20140113_OR8_RP_HP_B9B	sample_nsaf_matrix.parquet	Bone marrow	0.1081	Lung	0.0847	Testis	0.0813	Ovary	0.0619	Kidney	0.0589
PXD008012	20140117_OR8_RP_HP_B16B_rr	sample_nsaf_matrix.parquet	Bone marrow	0.1477	Lung	0.1025	Testis	0.0819	Brain	0.0606	Kidney	0.0518
PXD008033	F_150609_TP10_Fr_01_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1116	Lung	0.1036	Testis	0.0885	Monocytes	0.0684	Kidney	0.0664
PXD008033	F_150609_TP10_Fr_02_SPS3	sample_nsaf_matrix.parquet	Kidney	0.1234	Lung	0.0914	Bone marrow	0.0912	Liver	0.0795	Testis	0.0704
PXD008033	F_150609_TP10_Fr_03_SPS3	sample_nsaf_matrix.parquet	Kidney	0.1045	Lung	0.0983	Bone marrow	0.0978	Testis	0.0733	Monocytes	0.0559
PXD008033	F_150609_TP10_Fr_04_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1065	Monocytes	0.1033	Lung	0.0886	Testis	0.0814	Kidney	0.0755
PXD008033	F_150609_TP10_Fr_05_SPS3	sample_nsaf_matrix.parquet	Lung	0.1101	Kidney	0.0954	Testis	0.0843	Bone marrow	0.0712	Monocytes	0.051
PXD008033	F_150609_TP10_Fr_06_SPS3	sample_nsaf_matrix.parquet	Lung	0.1096	Kidney	0.1048	Bone marrow	0.103	Testis	0.0742	Monocytes	0.045
PXD008033	F_150609_TP10_Fr_07_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1005	Kidney	0.0979	Testis	0.0878	Lung	0.0861	Monocytes	0.0765
PXD008033	F_150609_TP10_Fr_08_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1039	Lung	0.1012	Monocytes	0.081	Testis	0.0777	Kidney	0.0667
PXD008033	F_150609_TP10_Fr_09_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1209	Lung	0.0711	Endometrium	0.0663	Testis	0.0619	Kidney	0.054
PXD008033	F_150609_TP10_Fr_11_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1414	Lung	0.0841	Testis	0.0684	Kidney	0.067	Monocytes	0.0557
PXD008033	F_150609_TP10_Fr_12_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1733	Lung	0.1045	Testis	0.0798	Monocytes	0.056	Kidney	0.0558
PXD008033	F_150617_TC10_Fr_01_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1496	Testis	0.0911	Lung	0.0779	Monocytes	0.0709	Brain	0.0527
PXD008033	F_150617_TC10_Fr_02_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1161	Liver	0.0874	Lung	0.0863	Testis	0.0752	Monocytes	0.0662
PXD008033	F_150617_TC10_Fr_03_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1609	Liver	0.0812	Testis	0.0787	Lung	0.0779	Monocytes	0.0645
PXD008033	F_150617_TC10_Fr_04_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1459	Lung	0.0903	Testis	0.0886	Monocytes	0.0788	Kidney	0.05
PXD008033	F_150617_TC10_Fr_05_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1905	Lung	0.0948	Monocytes	0.0824	Testis	0.0649	Brain	0.0389
PXD008033	F_150617_TC10_Fr_06_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1875	Lung	0.0743	Testis	0.071	Kidney	0.0584	Monocytes	0.0536
PXD008033	F_150617_TC10_Fr_07_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1777	Lung	0.0919	Testis	0.0878	Kidney	0.0691	Monocytes	0.0537
PXD008033	F_150617_TC10_Fr_08_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.1869	Lung	0.0748	Testis	0.0717	Kidney	0.0568	Monocytes	0.0429
PXD008033	F_150617_TC10_Fr_09_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.2439	Lung	0.0774	Testis	0.0712	Monocytes	0.0577	Kidney	0.0436
PXD008033	F_150617_TC10_Fr_11_SPS3	sample_nsaf_matrix.parquet	Bone marrow	0.2205	Testis	0.0841	Lung	0.0806	Brain	0.0606	Monocytes	0.045
PXD008033	F_151210_ginpaul_432_unsynch_proteome_9plex_HpH	sample_nsaf_matrix.parquet	Bone marrow	0.1075	Kidney	0.0986	Testis	0.094	Lung	0.0863	Monocytes	0.0679
PXD008033	F_160310_paulgino_385_1270_TC10_CIDIT_HCDIT_HpH	sample_nsaf_matrix.parquet	Bone marrow	0.1563	Testis	0.0923	Lung	0.0779	Monocytes	0.0653	Kidney	0.0588
PXD008033	F_160320_paulgino_385_1270_TP10_CIDIT_HCDIT_HpH	sample_nsaf_matrix.parquet	Kidney	0.1138	Testis	0.0906	Bone marrow	0.086	Lung	0.0845	Monocytes	0.0659
PXD008035	KOCR01F-14_150604170430	sample_nsaf_matrix.parquet	Bone marrow	0.1039	Lung	0.078	Placenta	0.0737	Testis	0.0621	Monocytes	0.0546
PXD008035	KOCR01F-15	sample_nsaf_matrix.parquet	Ovary	0.1518	Bone marrow	0.1126	Testis	0.0914	Lung	0.0867	Brain	0.0458
PXD008035	KOCR01F-15_150604180028	sample_nsaf_matrix.parquet	Ovary	0.1351	Bone marrow	0.1323	Testis	0.1033	Lung	0.0804	Monocytes	0.0612
PXD008035	KOCR01F-15_150606131707	sample_nsaf_matrix.parquet	Ovary	0.1404	Bone marrow	0.0939	Lung	0.0923	Testis	0.0615	Spleen	0.0483
PXD008035	KOCR01F-16	sample_nsaf_matrix.parquet	Bone marrow	0.1233	Lung	0.0968	Smooth muscle	0.0557	Testis	0.0542	Spleen	0.0505
PXD008035	KOCR01F-16_150604201830	sample_nsaf_matrix.parquet	Bone marrow	0.1112	Lung	0.0927	Testis	0.0624	Spleen	0.0521	Endometrium	0.0492
PXD008035	KOCR01F-16_150606153508	sample_nsaf_matrix.parquet	Bone marrow	0.1165	Lung	0.0899	Testis	0.0691	Kidney	0.0498	Smooth muscle	0.0471
PXD008035	KOCR01F-17	sample_nsaf_matrix.parquet	Bone marrow	0.1393	Lung	0.0918	Smooth muscle	0.0568	Testis	0.0509	Spleen	0.049
PXD008035	KOCR01F-17_150604223635	sample_nsaf_matrix.parquet	Bone marrow	0.1136	Lung	0.0886	Monocytes	0.0581	Testis	0.0547	Spleen	0.0509
PXD008035	KOCR01F-18	sample_nsaf_matrix.parquet	Pituitary gland	0.1388	Bone marrow	0.0998	Lung	0.0803	Monocytes	0.0701	Testis	0.0684
PXD008035	KOCR01F-18_150604005813	sample_nsaf_matrix.parquet	Pituitary gland	0.1283	Testis	0.0814	Lung	0.0796	Placenta	0.0618	Kidney	0.057
PXD008035	KOCR01F-18_150605005438	sample_nsaf_matrix.parquet	Pituitary gland	0.1005	Bone marrow	0.0912	Monocytes	0.0806	Lung	0.0737	Testis	0.0655
PXD008035	KOCR01F-18_150605201502	sample_nsaf_matrix.parquet	Pituitary gland	0.1287	Testis	0.0942	Bone marrow	0.0905	Monocytes	0.0865	Lung	0.064
PXD008035	KOCR01F-20	sample_nsaf_matrix.parquet	Bone marrow	0.1069	Placenta	0.0883	Lung	0.0814	Testis	0.0649	Monocytes	0.0536
PXD008035	KOCR01F-20_150605053044	sample_nsaf_matrix.parquet	Bone marrow	0.1119	Lung	0.0896	Monocytes	0.0578	Spleen	0.0565	Endometrium	0.0541
PXD008035	KOCR01F-20_150605153858	sample_nsaf_matrix.parquet	Bone marrow	0.1087	Lung	0.0856	Testis	0.0705	Spleen	0.0623	Monocytes	0.0568
PXD008035	KOCR01F-21	sample_nsaf_matrix.parquet	Pituitary gland	0.1231	Monocytes	0.0993	Testis	0.074	Bone marrow	0.0726	Lung	0.0663
PXD008035	KOCR01F-21_150604031617	sample_nsaf_matrix.parquet	Pituitary gland	0.1231	Bone marrow	0.0879	Testis	0.0768	Lung	0.0713	Monocytes	0.0697
PXD008035	KOCR01F-21_150605074847	sample_nsaf_matrix.parquet	Pituitary gland	0.1186	Bone marrow	0.1031	Testis	0.0798	Lung	0.0669	Monocytes	0.0569
PXD008035	KOCR01F-21_150605223303	sample_nsaf_matrix.parquet	Pituitary gland	0.1207	Bone marrow	0.0831	Testis	0.0803	Lung	0.0728	Monocytes	0.0598
PXD008035	KOCR01F-22_150604075217	sample_nsaf_matrix.parquet	Bone marrow	0.1056	Lung	0.092	Placenta	0.0835	Testis	0.0651	Monocytes	0.0494
PXD008035	KOCR01F-22_150605100652	sample_nsaf_matrix.parquet	Bone marrow	0.1128	Placenta	0.0828	Lung	0.0766	Testis	0.0685	Monocytes	0.0614
PXD008035	KOCR01F-23	sample_nsaf_matrix.parquet	Bone marrow	0.102	Pituitary gland	0.0969	Lung	0.0912	Endometrium	0.0528	Monocytes	0.0519
PXD008035	KOCR01F-23_150604122824	sample_nsaf_matrix.parquet	Bone marrow	0.1198	Lung	0.0894	Spleen	0.0579	Testis	0.0576	Endometrium	0.05
PXD008035	KOCR01F-24	sample_nsaf_matrix.parquet	Bone marrow	0.1395	Monocytes	0.1295	Kidney	0.1003	Lung	0.0669	Testis	0.0625
PXD008035	KOCR01F-24_150605144258	sample_nsaf_matrix.parquet	Bone marrow	0.1813	Monocytes	0.1108	Kidney	0.0941	Lung	0.0691	Testis	0.0556
PXD008035	KOCR01F-26	sample_nsaf_matrix.parquet	Bone marrow	0.1091	Ovary	0.102	Testis	0.0901	Lung	0.0744	Monocytes	0.0537
PXD008035	KOCR01F-26_150605175700	sample_nsaf_matrix.parquet	Bone marrow	0.1071	Ovary	0.1002	Lung	0.0823	Testis	0.0757	Monocytes	0.0542
PXD008035	KOCR01F-29	sample_nsaf_matrix.parquet	Bone marrow	0.1223	Lung	0.0861	Placenta	0.0847	Testis	0.074	Endometrium	0.0498
PXD008035	KOCR01F-29_150606005105	sample_nsaf_matrix.parquet	Bone marrow	0.1234	Placenta	0.0792	Lung	0.0789	Testis	0.071	Spleen	0.0523
PXD008035	KOCR01F-31	sample_nsaf_matrix.parquet	Bone marrow	0.1348	Lung	0.0844	Placenta	0.0788	Testis	0.0736	Spleen	0.0471
PXD008035	KOCR01F-31_150606052704	sample_nsaf_matrix.parquet	Bone marrow	0.1195	Lung	0.0839	Spleen	0.0611	Monocytes	0.0581	Testis	0.0511
PXD008079	LQe00820	sample_nsaf_matrix.parquet	Placenta	0.1263	Lung	0.0768	Bone marrow	0.0545	Stomach	0.0535	Kidney	0.0534
PXD008079	LQe00822	sample_nsaf_matrix.parquet	Placenta	0.1031	Lung	0.0819	Kidney	0.0657	Endometrium	0.0498	Testis	0.0452
PXD008079	LQe00823	sample_nsaf_matrix.parquet	Placenta	0.1014	Lung	0.0761	Bone marrow	0.0602	Endometrium	0.0584	Colon	0.0529
PXD008079	QEF3_00767_LR	sample_nsaf_matrix.parquet	Placenta	0.4053	Lung	0.0685	Smooth muscle	0.045	Endometrium	0.0432	Monocytes	0.0387
PXD008079	QEF3_00768_LR	sample_nsaf_matrix.parquet	Placenta	0.4801	Lung	0.0561	Kidney	0.0557	Testis	0.0407	Endometrium	0.0297
PXD008079	QEF3_00769_LR	sample_nsaf_matrix.parquet	Placenta	0.5158	Lung	0.0581	Testis	0.0427	Urinary bladder	0.0294	Rectum	0.0266
PXD008079	QEF3_00770_LR	sample_nsaf_matrix.parquet	Placenta	0.4308	Endometrium	0.0392	Ovary	0.0389	Colon	0.0389	Urinary bladder	0.0384
PXD008079	QEF3_00771_LR	sample_nsaf_matrix.parquet	Placenta	0.5308	Testis	0.0413	Urinary bladder	0.0398	Lung	0.0326	Adrenal gland	0.0315
PXD008079	QEF3_00772_LR	sample_nsaf_matrix.parquet	Placenta	0.2395	Lung	0.0807	Spleen	0.048	Pituitary gland	0.0422	Testis	0.0399
PXD008079	QEHF3_00529_LR	sample_nsaf_matrix.parquet	Placenta	0.2945	Lung	0.0685	Adipose tissue	0.0596	Adrenal gland	0.0561	Ovary	0.0441
PXD008079	QEHF3_361_LR	sample_nsaf_matrix.parquet	Placenta	0.1336	Lung	0.1206	Kidney	0.0757	Urinary bladder	0.0516	Ovary	0.0504
